transaction_amount,avg_amount_30d,amount_to_avg_ratio,account_age_days,previous_chargebacks,tx_last_1h,tx_last_24h,transaction_hour,is_night_transaction,is_international,is_high_risk_merchant,merchant_category,country,device_type,TX_FRAUD
28.66,47.32,0.6056,140,0,2,4,20,0,1,0,grocery,IN,mobile,0
296.72,86.8,3.4184,214,0,0,5,9,0,0,0,restaurant,US,desktop,0
65.34,162.26,0.4027,386,0,0,5,8,0,1,0,financial,FR,tablet,0
89.38,97.28,0.9188,583,0,0,8,17,0,1,0,electronics,BR,tablet,0
19.18,92.53,0.2073,270,1,1,8,18,0,1,0,grocery,BR,tablet,0
87.45,79.9,1.0945,191,0,1,4,18,0,1,0,fashion,IN,desktop,0
64.64,33.52,1.9286,326,0,2,8,14,0,0,0,grocery,US,mobile,0
122.27,46.93,2.6055,105,1,1,3,21,0,0,1,digital,US,mobile,0
27.58,37.49,0.7356,1044,0,0,9,18,0,0,0,grocery,US,mobile,0
204.7,64.89,3.1547,44,0,3,6,11,0,0,0,fashion,US,mobile,0
180.06,69.3,2.5983,442,1,2,7,1,1,1,0,grocery,IN,tablet,0
69.33,138.3,0.5013,109,0,0,11,8,0,0,0,travel,US,pos,0
75.8,109.75,0.6907,207,0,0,7,3,1,0,0,financial,US,mobile,0
12.2,80.48,0.1516,508,0,2,5,7,0,0,0,digital,US,desktop,0
156.49,62.57,2.5011,240,0,1,3,19,0,0,0,restaurant,US,desktop,0
71.31,101.53,0.7023,674,0,1,3,17,0,0,0,restaurant,US,mobile,0
104.82,122.01,0.8591,919,0,2,7,14,0,0,1,grocery,US,desktop,0
132.87,28.13,4.7233,64,0,1,10,22,1,0,0,digital,US,pos,0
103.66,72.1,1.4378,44,1,1,5,17,0,1,0,grocery,IN,mobile,0
135.93,64.97,2.0924,233,0,1,6,8,0,1,0,electronics,DE,mobile,0
95.94,50.28,1.9081,584,0,1,7,17,0,1,0,restaurant,IN,mobile,0
29.35,131.46,0.2233,116,0,2,4,15,0,0,0,casino,US,desktop,0
61.0,224.29,0.272,484,0,0,9,17,0,1,0,fuel,UK,desktop,0
42.31,169.45,0.2497,1638,0,1,7,10,0,1,0,fashion,UK,mobile,0
130.98,37.94,3.4519,545,0,0,6,16,0,1,0,financial,DE,mobile,0
121.44,68.32,1.7774,19,1,2,8,21,0,0,0,casino,US,tablet,0
61.23,69.29,0.8836,305,0,1,7,15,0,1,0,fashion,SG,mobile,0
264.67,45.1,5.8683,39,0,3,5,9,0,0,0,food_delivery,US,tablet,0
167.99,75.04,2.2388,780,0,1,3,9,0,1,0,electronics,AE,mobile,0
88.59,92.04,0.9625,388,0,1,5,21,0,1,0,fuel,UK,desktop,0
64.12,340.14,0.1885,7,0,0,10,23,1,0,0,grocery,US,desktop,0
23.14,43.57,0.5311,600,0,2,5,9,0,0,0,travel,US,tablet,0
55.89,40.51,1.3796,46,0,1,7,7,0,0,0,travel,US,mobile,0
23.28,35.13,0.6628,322,1,1,5,22,1,1,0,grocery,UK,mobile,0
20.38,238.72,0.0854,46,0,1,6,20,0,1,0,restaurant,SG,desktop,0
38.58,76.63,0.5035,284,0,1,9,14,0,1,0,food_delivery,AU,desktop,0
16.9,47.01,0.3594,6,1,3,3,7,0,1,0,grocery,AE,mobile,0
63.22,40.21,1.5725,129,0,1,4,13,0,0,0,travel,US,mobile,0
28.95,69.34,0.4175,1695,0,2,4,7,0,0,0,travel,US,mobile,0
31.35,120.8,0.2595,170,0,0,11,18,0,1,0,restaurant,FR,tablet,0
214.8,91.18,2.3557,76,0,2,7,15,0,0,0,restaurant,US,mobile,0
211.94,18.49,11.4597,566,0,0,6,8,0,0,0,restaurant,US,tablet,0
29.03,93.73,0.3097,1160,0,3,6,8,0,0,0,restaurant,US,mobile,0
64.74,46.87,1.3812,153,0,1,7,11,0,1,0,electronics,IN,mobile,0
31.82,93.48,0.3404,50,1,3,7,17,0,1,0,food_delivery,FR,mobile,0
350.09,33.44,10.4699,101,0,1,10,6,0,0,1,digital,US,desktop,0
100.43,133.56,0.752,450,0,0,6,23,1,0,0,grocery,US,desktop,0
131.84,51.08,2.5809,70,0,0,5,13,0,0,0,travel,US,desktop,0
87.39,31.32,2.7898,84,0,0,6,8,0,1,0,restaurant,UK,mobile,0
65.67,39.78,1.6509,252,0,0,6,9,0,0,0,digital,US,mobile,0
227.42,40.41,5.6286,116,0,1,4,12,0,1,0,grocery,IN,mobile,0
15.33,16.73,0.9161,7,0,0,1,23,1,1,0,fashion,IN,mobile,0
28.9,145.28,0.1989,71,0,1,3,15,0,0,0,fashion,US,mobile,0
26.22,135.96,0.1928,497,0,2,8,15,0,1,0,restaurant,BR,desktop,0
274.58,168.74,1.6272,42,0,0,4,3,1,0,0,casino,US,mobile,0
262.02,24.66,10.6261,222,0,1,3,9,0,1,0,grocery,DE,tablet,0
172.22,53.08,3.2448,63,0,1,6,0,1,1,0,grocery,FR,desktop,0
32.21,37.29,0.8638,2,0,1,5,20,0,0,0,electronics,US,tablet,0
190.49,54.96,3.4657,366,0,1,6,23,1,1,0,fuel,DE,desktop,1
32.25,110.83,0.291,740,0,0,7,18,0,0,0,restaurant,US,desktop,0
95.78,58.67,1.6326,374,0,1,3,19,0,1,0,restaurant,IN,desktop,0
79.5,36.86,2.1571,487,0,1,6,17,0,1,0,grocery,DE,mobile,0
54.17,42.76,1.267,531,0,0,7,20,0,0,0,digital,US,mobile,0
104.58,47.66,2.1945,821,0,1,4,12,0,1,0,fashion,DE,tablet,0
102.3,64.15,1.5947,600,0,2,12,19,0,0,0,restaurant,US,mobile,0
71.52,86.7,0.8249,760,0,0,5,6,0,0,0,restaurant,US,tablet,0
84.58,112.25,0.7535,172,0,2,4,15,0,0,0,financial,US,mobile,0
66.2,45.66,1.4497,207,0,1,6,13,0,0,0,financial,US,desktop,0
42.94,46.36,0.9263,1250,0,0,2,14,0,0,0,grocery,US,tablet,0
130.95,36.03,3.6339,247,0,2,4,11,0,0,0,electronics,US,desktop,0
94.73,43.92,2.157,484,0,2,1,1,1,1,0,grocery,FR,desktop,0
38.73,82.26,0.4708,1074,0,1,12,12,0,1,0,restaurant,AU,mobile,0
25.52,74.09,0.3444,284,0,1,5,23,1,1,0,digital,SG,tablet,0
124.09,56.56,2.1941,357,1,1,1,18,0,1,0,financial,SG,desktop,0
176.83,97.12,1.8207,800,0,3,4,22,1,1,0,grocery,UK,mobile,0
67.85,58.97,1.1506,864,0,1,6,18,0,1,0,digital,DE,tablet,0
72.46,42.29,1.7133,884,0,0,3,9,0,0,0,travel,US,tablet,0
343.33,59.83,5.738,102,0,2,4,10,0,1,0,food_delivery,CA,desktop,0
12.85,45.53,0.2822,390,0,0,9,11,0,0,0,food_delivery,US,mobile,0
73.68,101.47,0.7262,27,2,1,7,16,0,1,0,fuel,FR,tablet,0
29.06,65.53,0.4435,112,0,0,2,8,0,1,0,financial,FR,desktop,0
28.91,90.13,0.3207,265,1,1,5,8,0,1,0,restaurant,AE,desktop,0
46.69,59.38,0.7864,321,1,1,3,7,0,0,0,fuel,US,mobile,0
43.91,106.89,0.4108,633,0,1,4,8,0,0,0,restaurant,US,desktop,0
3.85,142.53,0.027,459,0,0,7,10,0,1,0,digital,IN,tablet,0
72.71,43.65,1.6659,122,0,1,4,13,0,1,0,grocery,BR,mobile,0
46.43,31.64,1.4673,23,1,2,6,22,1,1,0,fuel,DE,mobile,0
211.43,68.69,3.078,191,0,1,6,19,0,0,0,food_delivery,US,desktop,0
123.82,48.44,2.5562,395,0,1,9,7,0,1,0,restaurant,AU,tablet,0
14.5,93.9,0.1544,98,0,0,10,23,1,1,0,restaurant,IN,mobile,0
58.29,46.48,1.2541,478,0,1,12,7,0,1,0,restaurant,AU,desktop,0
527.19,45.57,11.5694,146,0,1,5,22,1,1,1,travel,CA,mobile,1
30.22,86.62,0.3489,226,0,2,6,20,0,1,0,restaurant,CA,desktop,0
21.01,64.88,0.3238,557,0,4,9,10,0,1,0,restaurant,FR,tablet,0
50.18,59.29,0.8464,549,0,1,5,18,0,1,0,fashion,FR,mobile,0
23.15,42.59,0.5435,435,0,0,7,23,1,1,1,financial,IN,desktop,0
166.7,99.09,1.6822,420,0,3,5,11,0,1,0,food_delivery,IN,mobile,0
54.86,76.28,0.7192,460,0,1,9,12,0,1,0,grocery,IN,desktop,0
75.21,66.84,1.1252,563,0,0,10,7,0,1,1,financial,IN,tablet,0
37.28,35.72,1.0436,863,0,0,4,14,0,0,0,digital,US,tablet,0
593.64,154.93,3.8317,645,0,0,3,7,0,0,0,food_delivery,US,mobile,0
21.13,60.4,0.3498,597,0,0,6,20,0,0,0,fuel,US,tablet,0
40.1,96.77,0.4144,59,0,1,3,8,0,1,0,grocery,DE,mobile,0
144.19,63.4,2.2744,18,1,1,6,5,1,1,0,travel,IN,mobile,0
38.27,113.02,0.3386,566,0,1,7,8,0,0,0,fuel,US,mobile,0
83.65,55.38,1.5105,309,0,2,4,0,1,1,0,restaurant,BR,mobile,0
19.61,30.79,0.637,1237,0,0,10,10,0,1,0,grocery,CA,desktop,0
77.29,60.49,1.2779,647,2,3,3,18,0,0,0,restaurant,US,mobile,0
94.1,104.42,0.9012,844,0,0,7,22,1,1,0,electronics,AU,mobile,0
84.23,57.22,1.4722,476,1,1,7,12,0,0,0,grocery,US,mobile,0
34.32,79.36,0.4325,244,0,0,8,14,0,1,0,electronics,DE,mobile,0
24.69,96.08,0.257,64,0,1,8,5,1,1,0,food_delivery,AU,desktop,0
53.55,123.59,0.4332,139,1,1,7,21,0,0,0,restaurant,US,mobile,0
30.51,187.47,0.1627,47,0,2,8,13,0,1,0,grocery,SG,mobile,0
5.58,83.96,0.0664,106,0,0,4,7,0,1,0,grocery,DE,desktop,0
41.93,72.44,0.5788,37,0,0,4,8,0,1,0,restaurant,AE,desktop,0
47.55,64.86,0.7331,440,0,0,5,19,0,0,0,food_delivery,US,mobile,0
56.76,39.63,1.432,702,0,2,7,7,0,0,0,electronics,US,mobile,0
135.83,144.73,0.9385,290,0,1,3,3,1,1,0,digital,DE,mobile,0
293.63,64.84,4.5285,23,0,2,11,19,0,1,1,casino,IN,tablet,0
55.48,59.07,0.9391,1059,0,2,2,18,0,1,0,restaurant,BR,mobile,0
85.59,78.4,1.0917,533,0,0,7,17,0,1,1,travel,IN,pos,0
47.48,33.69,1.4096,771,0,1,8,22,1,0,0,fuel,US,desktop,0
115.87,43.1,2.6884,39,0,1,7,9,0,1,1,fuel,IN,pos,0
86.21,95.73,0.9006,214,0,1,4,14,0,1,0,restaurant,DE,tablet,0
63.19,27.58,2.291,733,0,2,4,10,0,0,0,restaurant,US,tablet,0
103.85,25.41,4.0875,10,0,2,7,9,0,1,0,travel,IN,mobile,0
26.53,44.21,0.6003,245,1,3,3,21,0,1,0,electronics,UK,mobile,0
29.59,66.91,0.4423,737,0,2,5,7,0,1,0,restaurant,DE,desktop,0
83.83,65.19,1.2859,220,1,0,4,13,0,0,0,grocery,US,mobile,0
22.6,66.72,0.3388,213,0,1,5,10,0,0,0,fashion,US,desktop,0
48.24,227.56,0.212,368,0,1,7,13,0,1,0,food_delivery,DE,mobile,0
87.29,76.21,1.1453,76,0,3,4,12,0,0,0,fashion,US,mobile,0
38.06,50.61,0.752,432,1,2,3,17,0,1,0,grocery,FR,desktop,0
69.43,85.08,0.8161,690,0,0,7,14,0,0,0,restaurant,US,desktop,0
63.35,48.11,1.3167,322,0,0,7,21,0,1,0,food_delivery,FR,mobile,0
68.64,83.64,0.8206,620,0,1,6,18,0,0,0,food_delivery,US,desktop,0
165.79,42.53,3.8983,890,0,2,2,6,0,1,0,grocery,IN,desktop,0
61.57,44.07,1.397,437,0,3,10,5,1,0,1,fuel,US,mobile,0
58.67,122.22,0.48,809,0,1,5,8,0,1,0,fuel,IN,mobile,0
22.27,121.49,0.1833,331,0,1,5,22,1,1,0,electronics,DE,mobile,0
174.32,99.96,1.7439,74,0,1,7,19,0,1,0,grocery,IN,mobile,0
252.03,13.7,18.4015,144,0,1,6,10,0,0,0,electronics,US,desktop,0
261.12,59.32,4.4017,11,0,0,6,10,0,1,0,financial,CA,mobile,0
173.9,74.82,2.3243,566,0,0,9,14,0,0,0,restaurant,US,mobile,0
22.19,30.94,0.7171,3,1,2,1,8,0,1,0,restaurant,FR,mobile,0
24.25,38.44,0.6308,101,0,1,3,17,0,1,0,grocery,DE,desktop,0
51.2,177.09,0.2891,126,0,0,5,19,0,1,0,grocery,CA,mobile,0
41.49,190.1,0.2183,385,0,1,5,6,0,1,0,financial,AU,desktop,0
82.2,97.77,0.8407,40,0,0,6,20,0,0,1,casino,US,desktop,0
73.03,62.42,1.1699,170,0,0,5,20,0,1,0,grocery,SG,mobile,0
37.3,66.63,0.5598,695,0,0,6,17,0,0,0,financial,US,mobile,0
40.68,156.94,0.2592,891,0,1,5,0,1,1,0,grocery,IN,pos,0
155.56,44.49,3.4966,53,1,0,5,19,0,0,1,fashion,US,mobile,0
20.3,98.57,0.206,156,0,3,5,21,0,0,1,travel,US,tablet,0
116.5,120.49,0.9668,459,0,2,8,9,0,1,0,restaurant,BR,desktop,0
57.13,39.6,1.4426,64,0,1,3,8,0,1,0,fashion,SG,mobile,0
70.31,76.05,0.9246,90,0,0,3,7,0,0,0,electronics,US,tablet,0
70.49,20.64,3.415,1878,0,1,7,21,0,1,0,grocery,IN,mobile,0
49.95,85.02,0.5875,230,1,0,3,0,1,1,1,casino,BR,desktop,0
62.67,34.91,1.7952,438,0,0,8,17,0,1,0,restaurant,UK,mobile,0
9.58,128.9,0.0743,157,0,0,10,12,0,1,0,grocery,CA,desktop,0
171.14,23.54,7.2715,508,0,2,8,10,0,0,0,financial,US,desktop,0
24.6,40.27,0.6109,134,0,1,4,23,1,0,0,fuel,US,mobile,0
246.08,26.24,9.3769,838,0,0,6,18,0,1,0,restaurant,IN,desktop,0
118.28,107.76,1.0976,354,0,2,6,13,0,1,0,restaurant,IN,mobile,0
90.4,51.0,1.7726,131,3,0,7,16,0,1,0,grocery,CA,mobile,0
29.61,113.97,0.2598,209,0,0,6,8,0,0,0,restaurant,US,desktop,0
34.54,50.72,0.681,133,0,0,4,21,0,0,0,restaurant,US,mobile,0
112.55,26.62,4.2272,341,1,2,8,18,0,0,0,fashion,US,pos,1
54.09,77.53,0.6976,685,0,0,7,13,0,1,0,fuel,DE,tablet,0
121.05,81.36,1.4879,42,0,1,5,6,0,0,0,digital,US,mobile,0
101.28,128.64,0.7873,15,1,1,9,18,0,0,0,financial,US,desktop,0
96.8,42.16,2.2963,414,0,0,5,11,0,1,0,restaurant,CA,desktop,0
122.99,66.1,1.8608,1461,0,1,4,18,0,1,0,financial,FR,mobile,0
35.0,36.35,0.963,817,0,4,3,7,0,1,0,digital,CA,tablet,0
35.21,56.18,0.6267,508,0,0,8,11,0,0,0,financial,US,mobile,0
131.5,81.19,1.6196,754,0,2,5,9,0,0,0,travel,US,mobile,0
89.1,42.3,2.1065,249,0,1,11,10,0,1,0,grocery,UK,pos,0
28.21,89.16,0.3164,272,0,1,8,20,0,0,0,grocery,US,mobile,0
490.69,58.52,8.3856,709,1,0,4,5,1,1,0,financial,AE,mobile,1
68.45,17.76,3.8538,226,0,1,4,22,1,1,0,fuel,AE,desktop,0
76.22,58.3,1.3074,25,1,3,8,13,0,1,0,financial,IN,mobile,0
107.96,23.72,4.5505,1117,0,0,9,19,0,1,1,travel,AE,tablet,0
33.59,59.9,0.5608,126,1,1,7,5,1,1,0,restaurant,SG,desktop,0
22.05,81.17,0.2716,121,0,0,10,20,0,1,0,restaurant,UK,desktop,0
76.41,51.96,1.4706,67,0,2,2,20,0,0,1,casino,US,desktop,0
25.36,75.09,0.3378,204,0,1,1,16,0,0,0,grocery,US,tablet,0
58.21,70.05,0.831,24,0,1,6,7,0,0,0,travel,US,desktop,0
74.62,184.89,0.4036,76,0,1,8,19,0,1,1,casino,BR,mobile,0
186.68,20.27,9.208,362,1,2,2,7,0,1,0,grocery,IN,desktop,0
35.79,29.69,1.2055,251,0,1,10,18,0,1,0,restaurant,BR,desktop,0
53.15,101.84,0.5219,165,0,0,2,7,0,1,0,fashion,DE,tablet,0
330.0,179.7,1.8363,885,0,2,6,10,0,1,0,digital,BR,pos,0
80.5,48.21,1.6698,268,0,0,5,15,0,0,0,fuel,US,tablet,0
58.89,234.82,0.2508,29,0,2,3,10,0,1,0,grocery,DE,desktop,0
19.89,56.08,0.3547,448,0,1,7,18,0,0,0,grocery,US,desktop,0
41.54,47.42,0.876,449,0,1,7,6,0,1,0,restaurant,DE,mobile,0
62.49,67.67,0.9235,51,0,0,7,7,0,1,0,restaurant,IN,tablet,0
252.63,59.19,4.2681,163,0,0,5,10,0,0,0,restaurant,US,mobile,0
31.75,117.05,0.2713,280,0,0,1,15,0,1,0,digital,DE,mobile,0
154.08,65.15,2.365,270,0,2,10,18,0,0,0,grocery,US,tablet,0
304.9,38.12,7.9994,1014,1,0,2,18,0,1,1,digital,FR,tablet,0
21.83,60.06,0.3635,32,0,1,6,17,0,1,0,financial,IN,tablet,0
35.74,25.61,1.3952,1251,0,0,5,13,0,1,0,electronics,IN,mobile,0
166.71,51.66,3.2272,814,0,1,8,0,1,1,0,electronics,IN,desktop,0
77.28,28.54,2.7078,280,0,0,14,19,0,0,0,grocery,US,desktop,0
56.51,28.86,1.9581,810,0,1,5,4,1,1,0,fashion,UK,mobile,0
101.32,73.49,1.3787,197,0,1,4,1,1,0,0,restaurant,US,mobile,0
14.1,100.5,0.1403,451,0,0,8,6,0,1,0,restaurant,CA,mobile,0
90.78,64.0,1.4184,589,0,1,11,14,0,1,0,fashion,FR,desktop,0
24.58,20.04,1.2266,1488,0,0,5,12,0,1,0,grocery,CA,desktop,0
67.13,57.16,1.1744,533,0,2,6,16,0,1,0,restaurant,DE,desktop,0
51.86,51.48,1.0073,388,1,2,7,20,0,0,0,electronics,US,mobile,0
30.01,21.89,1.3709,393,0,3,4,11,0,1,0,fuel,IN,desktop,0
27.99,80.97,0.3456,1033,0,0,10,4,1,1,0,grocery,DE,mobile,0
159.43,17.51,9.1071,310,0,0,5,7,0,1,0,grocery,UK,desktop,0
163.13,54.2,3.0099,563,0,0,5,8,0,1,0,restaurant,DE,tablet,0
13.74,50.24,0.2735,518,0,1,9,15,0,1,0,fashion,IN,tablet,0
62.97,76.95,0.8183,43,0,0,4,22,1,1,0,fashion,UK,mobile,0
28.02,37.37,0.7499,89,1,2,9,23,1,1,0,grocery,IN,mobile,0
111.64,92.55,1.2062,80,0,2,10,17,0,0,1,electronics,US,tablet,0
79.12,51.74,1.5292,560,0,0,8,19,0,1,0,casino,UK,desktop,0
71.48,85.54,0.8356,21,0,0,4,16,0,1,0,fashion,IN,desktop,0
38.46,62.43,0.6161,559,0,1,8,14,0,1,0,fashion,IN,mobile,0
24.14,173.42,0.1392,319,0,1,4,8,0,0,0,electronics,US,mobile,0
109.77,28.77,3.8148,127,0,3,4,18,0,1,0,digital,CA,mobile,0
13.62,57.7,0.236,367,1,1,8,21,0,1,0,financial,BR,mobile,0
273.82,23.02,11.8939,113,2,1,5,8,0,0,0,grocery,US,mobile,0
21.74,36.17,0.6011,282,0,0,1,18,0,1,0,restaurant,CA,desktop,0
20.98,88.1,0.2381,374,0,2,3,8,0,1,0,grocery,AU,mobile,0
77.9,75.06,1.0378,1066,0,0,2,21,0,1,0,food_delivery,FR,mobile,0
21.74,56.4,0.3855,830,0,0,5,20,0,1,1,grocery,SG,desktop,0
77.13,69.02,1.1174,229,0,0,6,13,0,1,0,financial,UK,desktop,0
64.83,109.88,0.59,160,0,3,6,16,0,0,1,grocery,US,desktop,0
56.93,139.51,0.4081,947,0,4,8,21,0,0,0,electronics,US,mobile,0
142.38,21.28,6.6894,220,0,0,4,10,0,0,0,restaurant,US,desktop,0
17.07,74.12,0.2303,1623,0,1,7,0,1,1,1,fuel,IN,tablet,0
41.04,171.78,0.2389,266,0,2,5,10,0,0,0,fuel,US,tablet,0
175.28,64.15,2.7323,464,0,3,3,1,1,0,0,food_delivery,US,mobile,0
460.64,46.53,9.9005,199,0,0,3,18,0,1,0,fuel,IN,desktop,0
53.75,68.13,0.7889,176,0,1,5,9,0,0,0,fuel,US,mobile,0
13.39,58.54,0.2287,725,0,0,5,8,0,0,0,food_delivery,US,mobile,0
162.81,35.0,4.6511,414,0,1,5,7,0,1,0,financial,DE,mobile,0
16.9,92.27,0.1832,620,0,1,10,9,0,1,1,food_delivery,IN,mobile,0
26.34,62.48,0.4216,692,0,2,6,7,0,1,0,food_delivery,IN,mobile,0
127.33,350.68,0.3631,401,0,2,9,18,0,0,0,fuel,US,mobile,0
51.35,45.81,1.121,1179,1,1,6,19,0,1,0,financial,FR,mobile,0
81.02,37.13,2.1819,75,0,2,8,12,0,0,0,fuel,US,desktop,0
207.28,81.17,2.5535,251,0,1,3,0,1,1,0,financial,IN,desktop,0
1184.71,93.23,12.7077,229,0,1,4,8,0,0,0,food_delivery,US,tablet,0
14.69,57.54,0.2553,155,0,2,6,12,0,1,0,grocery,BR,desktop,0
25.27,84.08,0.3005,533,0,0,10,12,0,0,0,grocery,US,desktop,0
24.33,64.43,0.3776,130,0,2,5,0,1,1,0,food_delivery,AE,desktop,0
524.53,185.96,2.8206,423,1,2,2,8,0,0,1,travel,US,mobile,0
55.17,63.67,0.8664,684,0,1,4,15,0,1,1,electronics,IN,mobile,0
282.03,70.26,4.0142,1441,0,1,6,8,0,1,1,casino,UK,desktop,0
62.66,88.77,0.7059,553,0,4,4,0,1,1,0,fashion,IN,mobile,0
26.58,56.14,0.4734,59,0,0,3,11,0,1,0,restaurant,AU,tablet,0
64.1,101.73,0.6301,44,0,0,8,18,0,1,1,fashion,UK,desktop,0
20.91,52.72,0.3965,32,0,1,10,13,0,1,0,grocery,DE,mobile,0
246.21,84.54,2.9122,510,0,0,8,7,0,1,0,fashion,CA,mobile,0
168.27,93.42,1.8012,317,0,0,10,12,0,0,0,financial,US,desktop,0
10.1,58.09,0.1738,42,0,0,4,18,0,1,0,grocery,IN,tablet,0
51.35,95.17,0.5395,991,0,1,11,19,0,1,1,digital,IN,pos,0
44.93,117.93,0.381,262,0,0,2,2,1,1,0,food_delivery,FR,desktop,0
79.66,67.55,1.1793,844,0,1,10,16,0,1,0,grocery,AU,desktop,0
26.13,44.55,0.5867,645,0,5,4,9,0,1,0,digital,IN,mobile,0
173.48,69.99,2.4788,6,0,1,10,17,0,0,0,food_delivery,US,desktop,0
17.78,26.91,0.6609,100,0,2,3,20,0,1,0,fuel,FR,mobile,0
15.16,100.34,0.1511,288,0,0,7,10,0,1,1,restaurant,FR,desktop,0
67.26,52.57,1.2795,102,0,1,8,18,0,0,0,restaurant,US,mobile,0
79.09,24.06,3.2874,731,0,0,9,20,0,0,0,electronics,US,desktop,0
35.51,55.23,0.643,8,0,5,1,13,0,0,0,restaurant,US,mobile,0
58.63,156.47,0.3747,265,0,2,6,19,0,0,0,restaurant,US,desktop,0
198.61,28.54,6.9581,880,0,0,5,12,0,0,0,financial,US,tablet,0
63.0,225.17,0.2798,474,0,2,5,14,0,1,0,travel,DE,desktop,0
21.17,71.93,0.2943,45,0,3,3,20,0,0,0,food_delivery,US,desktop,0
17.06,64.53,0.2643,808,0,1,6,19,0,1,0,financial,BR,mobile,0
80.11,181.97,0.4402,1540,1,2,7,6,0,0,0,grocery,US,tablet,0
20.74,47.36,0.4378,209,0,1,6,19,0,1,0,restaurant,DE,mobile,0
75.64,77.84,0.9717,1085,1,1,7,14,0,0,0,electronics,US,mobile,0
88.84,69.55,1.2774,734,0,0,2,10,0,0,0,fuel,US,tablet,0
160.13,91.92,1.7421,171,0,2,4,19,0,0,0,grocery,US,desktop,0
74.93,39.38,1.9029,1684,0,1,7,11,0,1,0,food_delivery,UK,mobile,0
41.09,44.42,0.9251,620,0,0,4,8,0,1,1,grocery,DE,mobile,0
156.12,23.24,6.7165,89,1,2,10,18,0,1,0,fashion,UK,desktop,0
29.67,63.6,0.4665,293,1,1,9,8,0,1,0,fashion,IN,pos,0
51.82,52.5,0.987,287,0,1,5,10,0,1,0,electronics,IN,desktop,0
103.18,59.87,1.7236,407,1,0,7,7,0,1,0,restaurant,SG,mobile,0
65.63,102.45,0.6407,379,0,0,6,17,0,0,0,grocery,US,tablet,0
113.91,138.78,0.8208,419,0,0,7,14,0,0,0,financial,US,tablet,0
13.34,75.21,0.1773,147,0,0,6,18,0,1,1,financial,IN,mobile,0
825.51,63.31,13.0385,293,0,0,8,9,0,1,1,fuel,BR,tablet,1
57.1,130.25,0.4384,426,1,1,6,19,0,1,0,grocery,AU,mobile,0
35.54,19.57,1.8161,260,0,2,5,7,0,1,0,fashion,FR,mobile,0
85.95,85.6,1.0041,720,0,1,9,11,0,0,0,restaurant,US,tablet,0
102.99,31.43,3.2762,1445,0,2,5,23,1,1,0,grocery,FR,desktop,0
46.27,48.93,0.9456,395,1,2,8,9,0,0,0,grocery,US,tablet,0
27.18,106.22,0.2559,182,1,1,6,15,0,0,0,grocery,US,mobile,0
104.73,35.35,2.9623,585,0,2,4,22,1,0,0,restaurant,US,desktop,0
272.29,136.65,1.9927,3,1,0,8,21,0,1,0,restaurant,AE,pos,0
26.88,29.07,0.9246,58,0,0,11,15,0,1,0,digital,DE,desktop,0
181.37,56.1,3.2329,165,0,1,3,14,0,0,0,fuel,US,tablet,0
15.49,110.34,0.1403,557,0,0,3,7,0,0,0,fuel,US,tablet,0
34.98,43.8,0.7986,41,0,2,9,17,0,1,0,grocery,CA,desktop,0
81.06,59.59,1.3602,294,0,1,10,7,0,1,0,digital,DE,pos,0
235.32,26.72,8.8056,26,0,0,4,8,0,0,0,grocery,US,tablet,0
27.99,53.42,0.5241,402,0,1,8,17,0,1,0,restaurant,AE,mobile,0
79.15,69.0,1.1471,952,0,3,2,9,0,1,0,electronics,UK,desktop,0
65.62,61.83,1.0613,1069,0,1,5,17,0,1,0,travel,IN,desktop,0
20.8,50.67,0.4105,696,0,0,3,21,0,1,0,food_delivery,UK,mobile,0
472.87,41.03,11.5258,207,0,2,5,14,0,1,0,restaurant,FR,desktop,0
393.46,74.26,5.2984,3,0,0,9,11,0,0,0,restaurant,US,desktop,0
17.32,261.67,0.0662,33,0,1,10,5,1,0,0,restaurant,US,desktop,0
39.48,31.49,1.2538,1714,0,1,6,10,0,1,0,fashion,UK,tablet,0
201.05,106.33,1.8908,1303,0,5,7,19,0,1,0,restaurant,IN,desktop,0
47.65,58.96,0.8082,755,0,1,14,19,0,1,0,restaurant,BR,mobile,0
681.08,28.67,23.7531,3548,0,0,6,16,0,1,0,grocery,CA,desktop,0
25.98,98.78,0.263,83,0,0,4,21,0,1,0,financial,UK,mobile,0
36.13,63.98,0.5647,113,0,1,8,21,0,1,0,grocery,UK,desktop,0
63.98,55.77,1.1473,147,1,1,8,16,0,1,0,restaurant,UK,tablet,0
72.99,113.25,0.6445,102,2,0,7,18,0,0,0,financial,US,tablet,0
120.32,25.36,4.7439,8,0,1,5,14,0,0,0,food_delivery,US,mobile,0
52.27,63.62,0.8215,53,1,2,2,22,1,1,1,fashion,UK,tablet,1
17.08,47.12,0.3625,116,1,1,9,8,0,1,0,electronics,IN,desktop,0
325.82,41.43,7.8652,514,0,1,5,21,0,1,0,grocery,FR,mobile,0
269.21,59.06,4.5579,311,0,2,3,12,0,0,0,food_delivery,US,mobile,0
671.76,101.55,6.6153,146,0,0,3,19,0,1,0,restaurant,UK,mobile,0
27.74,121.54,0.2282,958,1,4,7,20,0,1,0,financial,BR,mobile,0
66.48,41.8,1.5905,532,0,1,3,8,0,1,0,restaurant,DE,mobile,0
111.1,84.61,1.3131,850,0,1,5,21,0,0,0,electronics,US,mobile,0
21.44,54.87,0.3907,633,0,0,8,5,1,1,1,fashion,DE,mobile,0
